ID,Z_RGES,Z_Up,Z_Down,Penalty,Num_Up,Num_Down,Focus_Up,Focus_Down
troleandomycin,-0.9294386669901651,-2.1930447348250572,-1.2636060678348922,0.016483516483516484,3,6,0.5,0.125
nadifloxacin,-1.8564422362615325,-1.5547975432383392,0.30164469302319336,0.007255068874787185,3,7,0.5,0.35294117647058826
warfarin,-2.5900797038277936,-1.8011567128350205,0.7889229909927733,0.005494505494505495,2,4,0.5,0.17647058823529413
nornicotine,-0.5157200354061311,-2.0524785964380925,-1.5367585610319614,0.01098901098901099,3,5,0.6,0.13636363636363635
efatutazone,-2.854564508703258,-2.0656415177104845,0.7889229909927733,0.005494505494505495,3,4,0.75,0.23076923076923078
isoetharine,-2.5731913988783592,-1.8011567128350205,0.7720346860433385,0.005494505494505495,2,7,0.4,0.3
erastin,-3.7119413912887276,-2.6563449710076195,1.0555964202811081,0.017818449156477324,17,8,0.2222222222222222,0.28
hydrocortisone-valerate,-0.559435454774259,-1.8011567128350205,-1.2417212580607615,0.005494505494505495,2,4,0.6666666666666666,0.21428571428571427
aminoglutethimide,-2.304150527063685,-1.7212565161567381,0.5828940109069471,0.02725971211886705,7,13,0.2222222222222222,0.20930232558139536
KI-16425,-2.3891441785720198,-1.8011567128350205,0.5879874657369991,0.005494505494505495,2,5,0.5,0.23529411764705882
narasin,-5.285261542817614,-3.4109299881780824,1.8743315546395318,0.07233787339421142,30,69,0.2,0.2597402597402597
fadrozole,-0.29379479646336226,-1.8011567128350205,-1.5073619163716583,0.01098901098901099,2,8,0.6666666666666666,0.24
emetine,-4.89097271839503,-3.1736156565244094,1.7173570618706209,0.040009286488159726,14,40,0.2564102564102564,0.26153846153846155
L-Cysteinesulfinic-acid,-0.29379479646336226,-1.8011567128350205,-1.5073619163716583,0.01098901098901099,2,8,0.5,0.24
zaldaride,-0.32770434262850157,-1.569425600689263,-1.2417212580607615,0.010776195635350566,7,4,0.16,0.15
propafenone,-0.5375506450001284,-1.8011567128350205,-1.2636060678348922,0.016483516483516484,2,6,0.5,0.13636363636363635
chlorthalidone,-2.3891441785720198,-1.8011567128350205,0.5879874657369991,0.005494505494505495,2,5,0.5,0.2222222222222222
ergonovine,-0.6562861737930958,-2.1930447348250572,-1.5367585610319614,0.01098901098901099,3,5,0.75,0.17647058823529413
formestane,-1.8564422362615325,-1.5547975432383392,0.30164469302319336,0.007255068874787185,3,7,0.2857142857142857,0.2608695652173913
saquinavir,-1.7658248389192623,-1.3651599211665135,0.40066491775274876,0.016270701129856062,6,13,0.15789473684210525,0.2682926829268293
nicardipine,-2.546683081094112,-1.9141551121220681,0.6325279689720441,0.007255068874787185,4,8,0.2727272727272727,0.28
isamoltane,-0.9255025486558627,-1.8011567128350205,-0.8756541641791579,0.005494505494505495,2,3,0.4,0.13333333333333333
diarylpropionitrile,-0.26439815180305914,-1.8011567128350205,-1.5367585610319614,0.01098901098901099,2,5,0.6666666666666666,0.14285714285714285
atropine,-0.9255025486558627,-1.8011567128350205,-0.8756541641791579,0.005494505494505495,2,3,0.5,0.14285714285714285
cyclandelate,-0.26439815180305914,-1.8011567128350205,-1.5367585610319614,0.005494505494505495,2,5,0.5,0.2222222222222222
lestaurtinib,-6.539916351261702,-2.412710082152915,4.127206269108787,0.2800069648661198,9,263,0.2608695652173913,0.13715389568576947
tolperisone,-2.936053966373933,-2.1224056300470284,0.8136483363269047,0.01274957436929268,5,10,0.3333333333333333,0.25806451612903225
alexidine,-3.406172106852548,-2.7213595059833198,0.6848126008692279,0.01274957436929268,7,11,0.2727272727272727,0.16666666666666666
prednisolone,0.009185936912834425,-1.569425600689263,-1.5786115376020975,0.03824872310787804,7,16,0.3076923076923077,0.23809523809523808
2-hydroxysaclofen,-0.26439815180305914,-1.8011567128350205,-1.5367585610319614,0.005494505494505495,2,5,0.6666666666666666,0.2222222222222222
arotinolol,-2.464412038297695,-1.8011567128350205,0.6632553254626746,0.005494505494505495,2,5,0.6666666666666666,0.23529411764705882
salinomycin,-4.582255506283653,-2.690554265487903,1.8917012407957507,0.05057266676984987,23,53,0.1780821917808219,0.27325581395348836
aminomethyltransferase,0.00017740230982687955,-1.8011567128350205,-1.8013341151448474,0.016483516483516484,2,8,0.3333333333333333,0.1724137931034483
MTPG,-2.3069282331074032,-1.8011567128350205,0.5057715202723828,0.016483516483516484,2,9,0.5,0.23076923076923078
PKI-179,-4.192985998532387,-2.776153507424713,1.4168324911076737,0.0323285869060517,20,26,0.22,0.26136363636363635
selegiline,-2.0682689772929974,-1.7666242842698041,0.30164469302319336,0.007255068874787185,4,7,0.375,0.23076923076923078
tetrahydrozoline,-0.559435454774259,-1.8011567128350205,-1.2417212580607615,0.005494505494505495,2,4,0.6666666666666666,0.23076923076923078
proxyphylline,-0.8020354498755924,-2.0656415177104845,-1.2636060678348922,0.01098901098901099,3,6,0.6,0.23529411764705882
trichlormethiazide,-2.6119042166243656,-2.1930447348250572,0.4188594817993081,0.005494505494505495,3,6,0.6,0.2631578947368421
centpropazine,-2.3891441785720198,-1.8011567128350205,0.5879874657369991,0.005494505494505495,2,5,0.6666666666666666,0.25
puromycin,-5.135598426012067,-3.1736156565244094,1.9619827694876577,0.023525770004643246,14,31,0.17857142857142858,0.2916666666666667
ethisterone,-0.6181409664450628,-1.8011567128350205,-1.1830157463899578,0.005494505494505495,2,6,0.2857142857142857,0.17857142857142858
acebutolol,-0.2723958298902551,-1.8011567128350205,-1.5287608829447654,0.005494505494505495,2,6,0.5,0.23809523809523808
clorprenaline,-2.65744779340155,-1.8011567128350205,0.8562910805665297,0.005494505494505495,2,4,0.4,0.14285714285714285
PCA-4248,-2.3891441785720198,-1.8011567128350205,0.5879874657369991,0.005494505494505495,2,5,0.4,0.25
dropropizine,-0.559435454774259,-1.8011567128350205,-1.2417212580607615,0.005494505494505495,2,4,0.6666666666666666,0.17647058823529413
carbinoxamine,-2.552132520596898,-1.4965361003157898,1.0555964202811081,0.014297322395913945,9,8,0.17391304347826086,0.20588235294117646
bicalutamide,-0.21744804438755327,-1.8011567128350205,-1.5837086684474673,0.02197802197802198,2,9,0.6666666666666666,0.16666666666666666
acifran,-2.3891441785720198,-1.8011567128350205,0.5879874657369991,0.005494505494505495,2,5,0.5,0.23529411764705882
anisodamine,-0.9255025486558627,-1.8011567128350205,-0.8756541641791579,0.005494505494505495,2,3,0.5,0.13333333333333333
nomifensine,0.20866564454777903,-1.8011567128350205,-2.0098223573827996,0.02197802197802198,2,9,0.5,0.21739130434782608
carbenoxolone,-0.6897121618100115,-1.8011567128350205,-1.111444551025009,0.016483516483516484,2,7,0.4,0.14814814814814814
17-hydroxyprogesterone-caproate,-0.559435454774259,-1.8011567128350205,-1.2417212580607615,0.005494505494505495,2,4,0.5,0.25
disopyramide,-0.5375506450001284,-1.8011567128350205,-1.2636060678348922,0.016483516483516484,2,6,0.6666666666666666,0.14285714285714285
ABT-202,0.00017740230982687955,-1.8011567128350205,-1.8013341151448474,0.02197802197802198,2,8,0.5,0.19047619047619047
lorglumide,-0.559435454774259,-1.8011567128350205,-1.2417212580607615,0.01098901098901099,2,4,0.6666666666666666,0.14285714285714285
proxodolol,1.0566781517365382,-0.18504310632422316,-1.2417212580607615,0.01098901098901099,1,4,0.3333333333333333,0.125
amikacin,-3.0144394435819497,-2.524894830359591,0.4895446132223588,0.01274957436929268,7,13,0.2222222222222222,0.18333333333333332
ethotoin,-2.5731913988783592,-1.8011567128350205,0.7720346860433385,0.005494505494505495,2,7,0.4,0.3157894736842105
edelfosine,-5.810100513502692,-3.445436669796971,2.364663843705721,0.055854356910694944,29,56,0.14814814814814814,0.25
tiletamine,-0.559435454774259,-1.8011567128350205,-1.2417212580607615,0.005494505494505495,2,4,0.5,0.16666666666666666
MR-16728,-0.5375506450001284,-1.8011567128350205,-1.2636060678348922,0.005494505494505495,2,6,0.5,0.2777777777777778
LFM-A13,-0.3130762851775777,-1.5547975432383392,-1.2417212580607615,0.007255068874787185,3,4,0.2857142857142857,0.15789473684210525
diperodon,-2.2200161946343284,-1.8011567128350205,0.4188594817993081,0.005494505494505495,2,6,0.5,0.21739130434782608
ganglioside-gm1,-2.7359831203767255,-1.8011567128350205,0.9348264075417049,0.01098901098901099,2,6,0.3333333333333333,0.23529411764705882
felodipine,-0.8587995622121363,-2.1224056300470284,-1.2636060678348922,0.01274957436929268,5,6,0.4,0.16
florfenicol,-1.9011637638083987,-1.5547975432383392,0.3463662205700594,0.007255068874787185,3,4,0.4,0.2
GDC-0834,-0.5807092084210745,-2.1930447348250572,-1.6123355264039827,0.01098901098901099,3,3,0.6,0.06666666666666667
mozavaptan,-3.32352839582018,-2.388701988278475,0.9348264075417049,0.01098901098901099,4,6,0.5,0.15384615384615385
fluoxetine,-2.85067649117865,-2.3611318779562915,0.4895446132223588,0.020004643244079863,7,13,0.3125,0.2564102564102564
monostearin,-2.96169872665154,-2.551028252356979,0.4106704742945609,0.02197802197802198,4,14,0.5714285714285714,0.23255813953488372
methocarbamol,-1.1899873535313268,-2.0656415177104845,-0.8756541641791579,0.005494505494505495,3,3,0.75,0.125
isoflurane,-4.701451917214926,-2.865928282994418,1.835523634220508,0.04881210338956818,21,47,0.15384615384615385,0.25153374233128833
procyclidine,-0.26439815180305914,-1.8011567128350205,-1.5367585610319614,0.01098901098901099,2,5,0.6666666666666666,0.2
miltefosine,-4.160834763712329,-2.4879050735880472,1.6729296901242818,0.021552391270701132,14,15,0.21621621621621623,0.2765957446808511
adenosine-triphosphate,-2.2201771867544093,-1.5353645858851814,0.6848126008692279,0.020004643244079863,5,11,0.21428571428571427,0.2222222222222222
methiopril,-0.022541217773951017,-1.8011567128350205,-1.7786154950610695,0.02197802197802198,2,6,0.25,0.08695652173913043
VGX-1027,-0.8751431029203194,-2.403903985865085,-1.5287608829447654,0.01098901098901099,4,6,0.5714285714285714,0.2
trandolapril,-0.5368806347657191,-2.0656415177104845,-1.5287608829447654,0.005494505494505495,3,6,0.6,0.25
letosteine,-2.8792898540373892,-2.0656415177104845,0.8136483363269047,0.005494505494505495,3,10,0.42857142857142855,0.225
aceclidine,-0.9326925628450986,-2.1930447348250572,-1.2603521719799586,0.005494505494505495,3,7,0.6,0.2857142857142857
heptaminol,-2.888865123308095,-1.8011567128350205,1.0877084104730743,0.005494505494505495,2,8,0.5,0.28
tioconazole,-3.4257520037995333,-2.0420688023256126,1.3836832014739209,0.021552391270701132,12,12,0.09230769230769231,0.24390243902439024
sotalol,-0.9255025486558627,-1.8011567128350205,-0.8756541641791579,0.005494505494505495,2,3,0.5,0.13333333333333333
oxfendazole,-2.9797371550483653,-1.8004093270834194,1.179327827964946,0.01979182789041944,10,22,0.15151515151515152,0.21739130434782608
N-benzylnaltrindole,-4.74440399663971,-2.4847948011338348,2.2596091955058752,0.054790280142392817,42,30,0.06060606060606061,0.3411764705882353
zidovudine,-2.5673025669255614,-1.9347745979535174,0.6325279689720441,0.016270701129856062,7,8,0.17391304347826086,0.24
fenticonazole,-0.39427245103875275,-2.1728879460998223,-1.7786154950610695,0.02331295465098282,14,6,0.16279069767441862,0.2222222222222222
metixene,0.07907955311045223,-1.4576790079215092,-1.5367585610319614,0.018244079863798175,3,5,0.4,0.09523809523809523
suprofen,0.20860029754004206,-1.8011567128350205,-2.0097570103750626,0.02197802197802198,2,7,0.5,0.13043478260869565
suloctidil,-4.2959270739779685,-3.248738229882106,1.047188844095862,0.046413093948305215,34,29,0.1297709923664122,0.27956989247311825
rolipram,-2.425742470786578,-1.5353645858851814,0.8903778849013964,0.01451013774957437,5,11,0.2727272727272727,0.225
sarpogrelate,-0.60933606637759,-2.1930447348250572,-1.5837086684474673,0.016483516483516484,3,9,0.6,0.2
AMPA-(RS),-2.3891441785720198,-1.8011567128350205,0.5879874657369991,0.01098901098901099,2,5,0.5,0.17647058823529413
homosalate,-0.2987041462123494,-1.5623102140472416,-1.2636060678348922,0.010776195635350566,6,6,0.23076923076923078,0.19230769230769232
sphingosylphosphorylcholine,-2.954112817686118,-1.8800048103848883,1.0741080073012301,0.01451013774957437,6,11,0.16666666666666666,0.2571428571428571
teniposide,-7.301869628783505,-2.940352380704224,4.361517248079281,0.17715910849713667,20,197,0.203125,0.15784499054820417
CGP-37157,-2.2080539721167702,-1.8011567128350205,0.4068972592817496,0.01098901098901099,2,10,0.3333333333333333,0.23529411764705882
troventol,-2.7810322005620565,-2.1930447348250572,0.5879874657369991,0.005494505494505495,3,5,0.6,0.23529411764705882
pregnenolone-succinate,-3.5413973042990605,-2.0524785964380925,1.4889187078609678,0.005494505494505495,3,10,0.5,0.2647058823529412
megestrol-acetate,-2.612095862166471,-2.1063243418940885,0.5057715202723828,0.014297322395913945,11,9,0.1875,0.24242424242424243
amcinonide,-0.9255025486558627,-1.8011567128350205,-0.8756541641791579,0.005494505494505495,2,3,0.5,0.14285714285714285
bruceantin,-3.3270921466981815,-2.0718493314918534,1.2552428152063282,0.021765206624361554,8,18,0.2,0.2631578947368421
remacemide,-2.3069282331074032,-1.8011567128350205,0.5057715202723828,0.01098901098901099,2,9,0.6666666666666666,0.28
sulfinpyrazone,-0.5375506450001284,-1.8011567128350205,-1.2636060678348922,0.01098901098901099,2,6,0.5,0.25
buphenine,-2.8488215702373436,-2.403903985865085,0.44491758437225903,0.005494505494505495,4,6,0.4,0.2777777777777778
necrostatin-1,1.078562961510669,-0.18504310632422316,-1.2636060678348922,0.01098901098901099,1,6,0.5,0.2
oprozomib,-2.3891441785720198,-1.8011567128350205,0.5879874657369991,0.005494505494505495,2,5,0.2222222222222222,0.26666666666666666
colistin-b-sulfate,-2.3309162557282996,-1.9227802307155133,0.4081360250127862,0.01803126451013775,9,11,0.2,0.15254237288135594
amfepramone,-0.29379479646336226,-1.8011567128350205,-1.5073619163716583,0.01098901098901099,2,8,0.5,0.24
BRL-52537,-2.8050876427251072,-2.1930447348250572,0.6120429079000502,0.005494505494505495,3,5,0.5,0.2222222222222222
amorolfine,-2.992858569816718,-1.61788146651309,1.3749771033036278,0.01803126451013775,8,20,0.26666666666666666,0.3
tulobuterol,-2.65744779340155,-1.8011567128350205,0.8562910805665297,0.005494505494505495,2,4,0.4,0.15789473684210525
iocetamic-acid,-0.559435454774259,-1.8011567128350205,-1.2417212580607615,0.005494505494505495,2,4,0.5,0.17647058823529413
SB-203580,-0.8354367953054138,-1.8011567128350205,-0.9657199175296067,0.005494505494505495,2,5,0.4,0.23529411764705882
glafenine,-0.5375506450001284,-1.8011567128350205,-1.2636060678348922,0.005494505494505495,2,6,0.6666666666666666,0.3125
metenkephalin,-2.142785008975338,-1.5547975432383392,0.5879874657369991,0.01274957436929268,3,5,0.2857142857142857,0.15
ketoconazole,-2.858258367979997,-1.9227802307155133,0.9354781372644837,0.012536759015632256,9,9,0.13157894736842105,0.2962962962962963
timonacic,0.20866564454777903,-1.8011567128350205,-2.0098223573827996,0.02197802197802198,2,9,0.4,0.21739130434782608
KU14R,-0.9255025486558627,-1.8011567128350205,-0.8756541641791579,0.005494505494505495,2,3,0.6666666666666666,0.14285714285714285
mosapride,-0.2583470509130654,-2.551028252356979,-2.2926812014439135,0.02197802197802198,4,6,0.5,0.09090909090909091
methoxamine,0.20860029754004206,-1.8011567128350205,-2.0097570103750626,0.016483516483516484,2,7,0.5,0.19047619047619047
chlorphensin-carbamate,-0.9255025486558627,-1.8011567128350205,-0.8756541641791579,0.005494505494505495,2,3,0.5,0.1111111111111111
DCPIB,-2.258335844328576,-1.5353645858851814,0.7229712584433947,0.009015632255068875,5,11,0.2,0.25
rabeprazole,-0.5375506450001284,-1.8011567128350205,-1.2636060678348922,0.01098901098901099,2,6,0.3333333333333333,0.2
hydroxyprogesterone,-1.9123353959523697,-1.6959212492169657,0.216414146735404,0.005494505494505495,2,4,0.3333333333333333,0.2
teroxirone,-0.5375506450001284,-1.8011567128350205,-1.2636060678348922,0.01098901098901099,2,6,0.4,0.2
CGP-12177,-0.8871439032745567,-2.1930447348250572,-1.3059008315505005,0.005494505494505495,3,5,0.42857142857142855,0.2
NTNCB,-4.672390366765242,-2.6346479622220675,2.0377424045431747,0.026834081411546203,20,35,0.1375,0.336734693877551
ketorolac,-3.0054688844216484,-1.9227802307155133,1.0826886537061349,0.012536759015632256,9,10,0.25,0.23684210526315788
aminohydroxybutyric-acid,-2.109041467391734,-1.8137320113664972,0.2953094560252369,0.018244079863798175,4,11,0.5,0.25
gemifloxacin,-0.022541217773951017,-1.8011567128350205,-1.7786154950610695,0.01098901098901099,2,6,0.5,0.2222222222222222
ibuproxam,-3.6063439096726895,-3.0139150270690074,0.592428882603682,0.01451013774957437,10,9,0.47058823529411764,0.25925925925925924
cyclopenthiazide,-0.6854371745001432,-0.18504310632422316,0.50039406817592,0.005494505494505495,1,6,0.5,0.23809523809523808
practolol,-0.5375506450001284,-1.8011567128350205,-1.2636060678348922,0.005494505494505495,2,6,0.5,0.2777777777777778
bornyl-acetate,-3.1798462359712265,-2.674074715698844,0.5057715202723828,0.01098901098901099,5,9,0.45454545454545453,0.2413793103448276
tosufloxacin,-1.3173905706458995,-2.1930447348250572,-0.8756541641791579,0.005494505494505495,3,3,0.6,0.14285714285714285
PK-11195,-0.559435454774259,-1.8011567128350205,-1.2417212580607615,0.01098901098901099,2,4,0.5,0.125
TGX-221,-3.006989051715537,-2.0718493314918534,0.9351397202236836,0.04923773409688903,8,31,0.21739130434782608,0.20353982300884957
bilobalide,-2.3069282331074032,-1.8011567128350205,0.5057715202723828,0.01098901098901099,2,9,0.5,0.28
algestone-acetophenide,0.6906110578549347,-0.18504310632422316,-0.8756541641791579,0.005494505494505495,1,3,0.5,0.25
brucine,-2.676695430529194,-1.7212565161567381,0.9554389143724561,0.010776195635350566,7,12,0.25,0.2558139534883721
carteolol,-2.540367661627644,-1.4576790079215092,1.0826886537061349,0.01274957436929268,3,10,0.2857142857142857,0.22857142857142856
tenatoprazole,-3.5573019895219926,-2.9247740205499486,0.6325279689720441,0.01098901098901099,6,8,0.46153846153846156,0.1875
