"","identifier","log2FoldChange","logCPM","LR","pvalue","padj","tax_id","GeneID","LocusTag","chromosome","map_location","description","type","Symbol_autho","name","status","other","Symbol"
"3264","ENSG00000114982",0.114914363558434,6.16626305945584,0.246724750890973,0.619390781716849,1,9606,55683,"NULL","2","2q11.2","KAT8 regulatory NSL complex subunit 3","protein-coding","KANSL3","KAT8 regulatory NSL complex subunit 3","O","NSL complex protein NSL3|non-specific le","KANSL3"
"3265","ENSG00000114988",0.0189783128069949,5.27728669368497,0.00676411331316018,0.934452502368035,1,9606,81562,"PSEC0028","2","2q11.2","lectin, mannose-binding 2-like","protein-coding","LMAN2L","lectin, mannose-binding 2-like","O","LMAN2-like protein|VIP36-like protein","LMAN2L"
"3266","ENSG00000114993",0.249978742020013,4.83402095785544,1.02582865465426,0.311140414365521,1,9606,6242,"NULL","2","2p13.1","rhotekin","protein-coding","RTKN","rhotekin","O","NULL","RTKN"
"3267","ENSG00000114999",-0.098979086827311,6.58833102816007,0.185813377437604,0.666424192769879,1,9606,150465,"NULL","2","2q13","tubulin tyrosine ligase","protein-coding","TTL","tubulin tyrosine ligase","O","2410003M22Rik|tubulin--tyrosine ligase|t","TTL"
"3268","ENSG00000115009",-0.199961226740541,7.36605198203981,0.602670995159571,0.437560731316929,1,9606,6364,"NULL","2","2q36.3","chemokine (C-C motif) ligand 20","protein-coding","CCL20","chemokine (C-C motif) ligand 20","O","C-C motif chemokine 20|CC chemokine LARC","CCL20"
"3269","ENSG00000115020",-0.0641779594637709,5.71568706960857,0.0714127071903281,0.789290877314128,1,9606,200576,"NULL","2","2q34","phosphoinositide kinase, FYVE finger containing","protein-coding","PIKFYVE","phosphoinositide kinase, FYVE finger containing","O","1-phosphatidylinositol 3-phosphate 5-kin","PIKFYVE"
"3270","ENSG00000115042",0.0290305478662444,4.48577461005492,0.0135874595936074,0.907204569339238,1,9606,51011,"CGI-105","2","2q11.2","fumarylacetoacetate hydrolase domain containing 2A","protein-coding","FAHD2A","fumarylacetoacetate hydrolase domain containing 2A","O","fumarylacetoacetate hydrolase domain con","FAHD2A"
"3271","ENSG00000115053",0.32858816729044,9.84145752325598,1.76950910283648,0.183442843093962,1,9606,4691,"NULL","2","2q37.1","nucleolin","protein-coding","NCL","nucleolin","O","NULL","NCL"
"3272","ENSG00000115073",0.231673679823378,5.8186737511257,0.905407234538456,0.341335958506866,1,9606,10120,"NULL","2","2q11.1-q11.2","ARP1 actin-related protein 1 homolog B, centractin beta (yeast)","protein-coding","ACTR1B","ARP1 actin-related protein 1 homolog B, centractin beta (yeast)","O","actin-related protein 1B|beta-centractin","ACTR1B"
"3273","ENSG00000115084",-0.330525311954065,6.61911418368601,2.29577733376089,0.129726249924059,1,9606,80255,"UNQ2545/PRO6097","2","2q14.1","solute carrier family 35, member F5","protein-coding","SLC35F5","solute carrier family 35, member F5","O","HCV NS5A-transactivated protein 3|hepati","SLC35F5"
"3274","ENSG00000115091",-0.338270071226477,8.50684754621883,1.98992283036196,0.158348948350955,1,9606,10096,"NULL","2","2q14.1","ARP3 actin-related protein 3 homolog (yeast)","protein-coding","ACTR3","ARP3 actin-related protein 3 homolog (yeast)","O","actin-like protein 3|actin-related prote","ACTR3"
"3275","ENSG00000115107",0.407479346849802,4.657216612089,2.3595544411037,0.124517749080598,1,9606,55240,"NULL","2","2q14.2","STEAP family member 3, metalloreductase","protein-coding","STEAP3","STEAP family member 3, metalloreductase","O","1010001D01Rik|dudlin 2|dudulin 2|dudulin","STEAP3"
"3276","ENSG00000115109",-0.233004964709796,7.10989345422409,1.07595312938378,0.299604635786924,1,9606,57669,"NULL","2","2q14.2","erythrocyte membrane protein band 4.1 like 5","protein-coding","EPB41L5","erythrocyte membrane protein band 4.1 like 5","O","band 4.1-like protein 5","EPB41L5"
"3277","ENSG00000115128",-0.101604582758711,5.84688274887643,0.176059292242856,0.674781926512601,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SF3B6"
"3278","ENSG00000115129",0.140285431065359,4.16989583159312,0.367120561177686,0.544578007756383,1,9606,9540,"NULL","2","2p23.3","tumor protein p53 inducible protein 3","protein-coding","TP53I3","tumor protein p53 inducible protein 3","O","p53-induced gene 3 protein|quinone oxido","TP53I3"
"3279","ENSG00000115137",-0.573750128062366,1.52285930550438,2.89111915101032,0.0890690340511208,1,9606,51277,"NULL","2","2p23.3","DnaJ (Hsp40) homolog, subfamily C, member 27","protein-coding","DNAJC27","DnaJ (Hsp40) homolog, subfamily C, member 27","O","Ras-associated protein Rap1|dnaJ homolog","DNAJC27"
"3280","ENSG00000115145",-0.480558174245551,5.41625745597134,3.4085678072395,0.0648587147526749,1,9606,10254,"NULL","2","2q23.3","signal transducing adaptor molecule (SH3 domain and ITAM motif) 2","protein-coding","STAM2","signal transducing adaptor molecule (SH3 domain and ITAM motif) 2","O","HSE1 homolog|Hrs-binding protein|STAM-2|","STAM2"
"3281","ENSG00000115159",-0.0154358507819244,6.72041595733049,0.00494194450190477,0.943955706157667,1,9606,2820,"NULL","2","2q24.1","glycerol-3-phosphate dehydrogenase 2 (mitochondrial)","protein-coding","GPD2","glycerol-3-phosphate dehydrogenase 2 (mitochondrial)","O","GPD-M|GPDH-M|glycerol-3-phosphate dehydr","GPD2"
"3282","ENSG00000115163",0.120958275601286,3.9282272798857,0.204177547334088,0.651369772225356,1,9606,1058,"NULL","2","2p23.3","centromere protein A","protein-coding","CENPA","centromere protein A","O","centromere autoantigen A|centromere prot","CENPA"
"3283","ENSG00000115170",-0.276293149521957,5.24335087683835,1.13009347726889,0.287755400897022,1,9606,90,"NULL","2","2q23-q24","activin A receptor, type I","protein-coding","ACVR1","activin A receptor, type I","O","TGF-B superfamily receptor type I|activi","ACVR1"
"3284","ENSG00000115183",-0.0159679494618068,5.57463785808531,0.00424681776995328,0.948040547464223,1,9606,85461,"NULL","2","2q24.2","tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1","protein-coding","TANC1","tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1","O","TPR domain, ankyrin-repeat and coiled-co","TANC1"
"3285","ENSG00000115204",-0.19886760664066,4.64388505057219,0.701391589560991,0.40231649471216,1,9606,4358,"NULL","2","2p23.3","MpV17 mitochondrial inner membrane protein","protein-coding","MPV17","MpV17 mitochondrial inner membrane protein","O","Mpv17, human homolog of glomeruloscleros","MPV17"
"3286","ENSG00000115207",0.182800511861863,6.46691361135382,0.598429048955822,0.439178043574165,1,9606,2976,"NULL","2","2p23.3","general transcription factor IIIC, polypeptide 2, beta 110kDa","protein-coding","GTF3C2","general transcription factor IIIC, polypeptide 2, beta 110kDa","O","TF3C-beta|TFIIIC 110 kDa subunit|general","GTF3C2"
"3287","ENSG00000115211",0.134869681717986,5.17544706128579,0.320676843889018,0.571201170240234,1,9606,8890,"NULL","2","2p23.3","eukaryotic translation initiation factor 2B, subunit 4 delta, 67kDa","protein-coding","EIF2B4","eukaryotic translation initiation factor 2B, subunit 4 delta, 67kDa","O","eIF-2B GDP-GTP exchange factor subunit d","EIF2B4"
"3288","ENSG00000115216",-0.0491626742454869,6.89833095306707,0.0527333171013356,0.818373573485124,1,9606,29959,"NULL","2","2p23","nuclear receptor binding protein 1","protein-coding","NRBP1","nuclear receptor binding protein 1","O","multiple domain putative nuclear protein","NRBP1"
"3289","ENSG00000115226",0.217622151908845,2.26747084105815,0.3664625052706,0.544938848437223,1,9606,64838,"UNQ6389/PRO21134","2","2p23.3","fibronectin type III domain containing 4","protein-coding","FNDC4","fibronectin type III domain containing 4","O","fibronectin type III domain-containing p","FNDC4"
"3290","ENSG00000115233",-0.174352947412088,8.24000421015978,0.56866537530226,0.450789748573684,1,9606,10213,"NULL","2","2q24.2","proteasome (prosome, macropain) 26S subunit, non-ATPase, 14","protein-coding","PSMD14","proteasome (prosome, macropain) 26S subunit, non-ATPase, 14","O","26S proteasome non-ATPase regulatory sub","PSMD14"
"3291","ENSG00000115234",0.148338625481886,6.66565177563685,0.33566878180217,0.562340016668933,1,9606,9784,"NULL","2","2p23-p22","sorting nexin 17","protein-coding","SNX17","sorting nexin 17","O","sorting nexin-17","SNX17"
"3292","ENSG00000115239",-0.245024387017387,3.23991827101468,0.91636492155902,0.338431238830735,1,9606,100302652,"NULL","2","2p16","GPR75-ASB3 readthrough","protein-coding","GPR75-ASB3","GPR75-ASB3 readthrough","O","GPR75-ASB3 protein","GPR75-ASB3"
"3293","ENSG00000115241",0.301611171963488,6.82733836412819,1.55484302453227,0.212421901019639,1,9606,5496,"NULL","2","2p23.3","protein phosphatase, Mg2+/Mn2+ dependent, 1G","protein-coding","PPM1G","protein phosphatase, Mg2+/Mn2+ dependent, 1G","O","PP2C, gamma|PP2C-gamma|protein phosphata","PPM1G"
"3294","ENSG00000115252",-1.19143418303591,-0.00262256041216058,6.89542292067856,0.00864167164479463,1,9606,5136,"NULL","2","2q32.1","phosphodiesterase 1A, calmodulin-dependent","protein-coding","PDE1A","phosphodiesterase 1A, calmodulin-dependent","O","61 kDa Cam-PDE|calcium/calmodulin-depend","PDE1A"
"3295","ENSG00000115255",0.329721844300013,5.73652142325019,1.54662405424366,0.213634514683968,1,9606,92840,"NULL","19","19p13.3","receptor accessory protein 6","protein-coding","REEP6","receptor accessory protein 6","O","deleted in polyposis 1-like 1|polyposis ","REEP6"
"3296","ENSG00000115257",0.912964479582945,-0.184469121746725,3.45202964601432,0.0631741488986934,1,9606,54760,"UNQ2757/PRO6496","19","19p13.3","proprotein convertase subtilisin/kexin type 4","protein-coding","PCSK4","proprotein convertase subtilisin/kexin type 4","O","NULL","PCSK4"
"3297","ENSG00000115267",-0.208438453256391,0.698855024060497,0.307445438585202,0.579252013199378,1,9606,64135,"NULL","2","2q24","interferon induced with helicase C domain 1","protein-coding","IFIH1","interferon induced with helicase C domain 1","O","CADM-140 autoantigen|DEAD/H (Asp-Glu-Ala","IFIH1"
"3298","ENSG00000115268",-0.0626419198289174,9.39177407963508,0.0688639684374976,0.79299807801046,1,9606,6209,"NULL","19","19p13.3","ribosomal protein S15","protein-coding","RPS15","ribosomal protein S15","O","40S ribosomal protein S15|homolog of rat","RPS15"
"3299","ENSG00000115271",-0.563161474329878,3.17106877537892,3.61701150459269,0.0571915209805757,1,9606,25801,"NULL","2","2q24.2","grancalcin, EF-hand calcium binding protein","protein-coding","GCA","grancalcin, EF-hand calcium binding protein","O","grancalcin|grancalcin, EF-hand calcium-b","GCA"
"3300","ENSG00000115274",1.01612026212494,2.52300920060667,6.99283430576045,0.00818366635114418,1,9606,83444,"NULL","2","2p13.1","INO80 complex subunit B","protein-coding","INO80B","INO80 complex subunit B","O","IES2 homolog|PAP (Pim-1 associated prote","INO80B"
"3301","ENSG00000115275",0.554266713803613,5.39822631189167,3.50417476514911,0.0612143356591758,1,9606,7841,"NULL","2","2p13.1","mannosyl-oligosaccharide glucosidase","protein-coding","MOGS","mannosyl-oligosaccharide glucosidase","O","glucosidase I|processing A-glucosidase I","MOGS"
"3302","ENSG00000115282",0.243186243844742,3.21921701070659,1.05681983596597,0.303941628881568,1,9606,64427,"NULL","2","2p13.1","tetratricopeptide repeat domain 31","protein-coding","TTC31","tetratricopeptide repeat domain 31","O","TPR repeat protein 31|tetratricopeptide ","TTC31"
"3303","ENSG00000115286",0.344116652872477,5.47515944818418,1.55301754855953,0.212690521301262,1,9606,374291,"NULL","19","19p13.3","NADH dehydrogenase (ubiquinone) Fe-S protein 7, 20kDa (NADH-coenzyme Q reductase)","protein-coding","NDUFS7","NADH dehydrogenase (ubiquinone) Fe-S protein 7, 20kDa (NADH-coenzyme Q reductase)","O","NADH dehydrogenase [ubiquinone] iron-sul","NDUFS7"
"3304","ENSG00000115289",-0.0909207269713034,2.23026007220294,0.103211235642924,0.748009535873257,1,9606,84759,"NULL","2","2p13.1","polycomb group ring finger 1","protein-coding","PCGF1","polycomb group ring finger 1","O","RING finger protein 68|nervous system Po","PCGF1"
"3305","ENSG00000115290",-0.210959039753928,4.9074001393304,0.862590176333618,0.353014862905917,1,9606,2888,"NULL","2","2q22-q24","growth factor receptor-bound protein 14","protein-coding","GRB14","growth factor receptor-bound protein 14","O","GRB14 adapter protein","GRB14"
"3306","ENSG00000115295",0.218661413648246,3.56096030222735,0.64497223500276,0.421915993188985,1,9606,79745,"NULL","2","2p23.2","CAP-GLY domain containing linker protein family, member 4","protein-coding","CLIP4","CAP-GLY domain containing linker protein family, member 4","O","CAP-Gly domain-containing linker protein","CLIP4"
"3307","ENSG00000115306",-0.000533159855571043,9.57549954084937,4.85454302179278e-06,0.998242020172897,1,9606,6711,"NULL","2","2p21","spectrin, beta, non-erythrocytic 1","protein-coding","SPTBN1","spectrin, beta, non-erythrocytic 1","O","beta-G spectrin|beta-II spectrin|beta-fo","SPTBN1"
"3308","ENSG00000115307",0.155846638859367,6.68129576240266,0.404184741638113,0.524935957095957,1,9606,550,"NULL","2","2p13","ancient ubiquitous protein 1","protein-coding","AUP1","ancient ubiquitous protein 1","O","NULL","AUP1"
"3309","ENSG00000115310",0.101866044443803,7.69696658003155,0.228172375703785,0.632882308066033,1,9606,57142,"My043","2","2p16.3","reticulon 4","protein-coding","RTN4","reticulon 4","O","Human NogoA|My043 protein|foocen|neurite","RTN4"
"3310","ENSG00000115317",0.260285333673478,3.32096577111541,1.08608944356379,0.297339288792806,1,9606,27429,"NULL","2","2p12","HtrA serine peptidase 2","protein-coding","HTRA2","HtrA serine peptidase 2","O","HtrA-like serine protease|Omi stress-reg","HTRA2"
"3311","ENSG00000115318",0.376444097529244,0.79890981732136,1.22048309362731,0.269265865537613,1,9606,84695,"NULL","2","2p13","lysyl oxidase-like 3","protein-coding","LOXL3","lysyl oxidase-like 3","O","lysyl oxidase homolog 3|lysyl oxidase-li","LOXL3"
"3312","ENSG00000115325",0.337101375979397,3.05131456595377,1.58851709237569,0.207538127937657,1,9606,1796,"NULL","2","2p13","docking protein 1, 62kDa (downstream of tyrosine kinase 1)","protein-coding","DOK1","docking protein 1, 62kDa (downstream of tyrosine kinase 1)","O","Downstream of tyrosine kinase 1|docking ","DOK1"
"3313","ENSG00000115339",-1.05695560669712,2.68657875973859,4.94355567109736,0.0261881108175277,1,9606,2591,"NULL","2","2q24-q31","UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 3 (GalNAc-T3)","protein-coding","GALNT3","UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 3 (GalNAc-T3)","O","GalNAc transferase 3|UDP-GalNAc:polypept","GALNT3"
"3314","ENSG00000115350",0.0195039200427691,4.39966754533838,0.00489498689627688,0.944222167613447,1,9606,56655,"NULL","2","2p12","polymerase (DNA-directed), epsilon 4, accessory subunit","protein-coding","POLE4","polymerase (DNA-directed), epsilon 4, accessory subunit","O","DNA polymerase II subunit 4|DNA polymera","POLE4"
"3315","ENSG00000115355",-0.0378514397745802,6.27111495716373,0.0261952310249285,0.871424443595771,1,9606,55704,"NULL","2","2p16.1","coiled-coil domain containing 88A","protein-coding","CCDC88A","coiled-coil domain containing 88A","O","AKT-phosphorylation enhancer|Hook-relate","CCDC88A"
"3316","ENSG00000115363",-0.135229586829155,1.44225675130656,0.187111147213011,0.665331939816754,1,9606,84141,"SP24","2","2p12","eva-1 homolog A (C. elegans)","protein-coding","EVA1A","eva-1 homolog A (C. elegans)","O","family with sequence similarity 176, mem","EVA1A"
"3317","ENSG00000115364",-0.122065315496836,5.12058007448077,0.306944614055263,0.579561172317741,1,9606,9801,"NULL","2","2p11.1-q11.2","mitochondrial ribosomal protein L19","protein-coding","MRPL19","mitochondrial ribosomal protein L19","O","39S ribosomal protein L15, mitochondrial","MRPL19"
"3318","ENSG00000115365",-0.0179190155234157,5.33881883606454,0.00659464477917737,0.935277000091477,1,9606,10314,"NULL","2","2q33-q35","LanC lantibiotic synthetase component C-like 1 (bacterial)","protein-coding","LANCL1","LanC lantibiotic synthetase component C-like 1 (bacterial)","O","40 kDa erythrocyte membrane protein|G pr","LANCL1"
"3319","ENSG00000115368",-0.208586874610833,6.14521909295128,0.798190080672107,0.371635057135481,1,9606,84128,"NULL","2","2q32.2","WD repeat domain 75","protein-coding","WDR75","WD repeat domain 75","O","UTP17, small subunit (SSU) processome co","WDR75"
"3320","ENSG00000115380",-0.51360679173308,4.6381413157938,2.29642614287022,0.129672057411349,1,9606,2202,"NULL","2","2p16","EGF containing fibulin-like extracellular matrix protein 1","protein-coding","EFEMP1","EGF containing fibulin-like extracellular matrix protein 1","O","EGF-containing fibulin-like extracellula","EFEMP1"
"3321","ENSG00000115392",-0.329835139359576,4.36388040998925,1.89948377696179,0.16813611219516,1,9606,55120,"NULL","2","2p16.1","Fanconi anemia, complementation group L","protein-coding","FANCL","Fanconi anemia, complementation group L","O","E3 ubiquitin-protein ligase FANCL|PHD fi","FANCL"
"3322","ENSG00000115414",0.26449722812191,11.7524094326561,0.924138335029966,0.336390721578846,1,9606,2335,"NULL","2","2q34","fibronectin 1","protein-coding","FN1","fibronectin 1","O","cold-insoluble globulin|fibronectin|migr","FN1"
"3323","ENSG00000115415",-0.133389485388747,7.5190709145427,0.355453549567866,0.551042124438096,1,9606,6772,"NULL","2","2q32.2","signal transducer and activator of transcription 1, 91kDa","protein-coding","STAT1","signal transducer and activator of transcription 1, 91kDa","O","signal transducer and activator of trans","STAT1"
